"1304237","2017",18782
"1304260","2017",13428
"1304302","2017",16968
"1304401","2017",22148
"1400027","2017",11560
"1400050","2017",15933
"1400100","2017",332020
"1400159","2017",11945
"1400175","2017",16877
"1400209","2017",20807
"1400233","2017",9493
"1400282","2017",10859
"1400308","2017",16852
"1400407","2017",10527
"1400456","2017",12375
"1400472","2017",28215
"1400506","2017",7740
"1400605","2017",7597
"1400704","2017",9836
"1500107","2017",153380
"1500131","2017",7231
"1500206","2017",54096
"1500305","2017",38144
"1500347","2017",26682
"1500404","2017",55246
"1500503","2017",33195
"1500602","2017",111435
"1500701","2017",28466
"1500800","2017",516057
"1500859","2017",27096
"1500909","2017",44734
"1500958","2017",30471
"1501006","2017",15947
"1501105","2017",29808
"1501204","2017",46110
"1501253","2017",3200
"1501303","2017",121190
"1501402","2017",1452275
"1501451","2017",17249
"1501501","2017",60990
"1501576","2017",16517
"1501600","2017",15834
"1501709","2017",124184
"1501725","2017",14689
"1501758","2017",7182
"1501782","2017",64194
"1501808","2017",99896
"1501907","2017",28331
"1501956","2017",32947
"1502004","2017",23110
"1502103","2017",134100
"1502152","2017",36027
"1502202","2017",67150
"1502301","2017",52839
"1502400","2017",195253
"1502509","2017",23066
"1502608","2017",11759
"1502707","2017",46571
"1502756","2017",32395
"1502764","2017",13093
"1502772","2017",17453
"1502806","2017",33490
"1502855","2017",13996
"1502905","2017",38959
"1502939","2017",58071
"1502954","2017",32892
"1503002","2017",7009
"1503044","2017",19746
"1503077","2017",25363
"1503093","2017",39352
"1503101","2017",32458
"1503200","2017",37753
"1503309","2017",60994
"1503408","2017",11388
"1503457","2017",62237
"1503507","2017",31673
"1503606","2017",98523
"1503705","2017",51835
"1503754","2017",8059
"1503804","2017",57526
"1503903","2017",56325
"1504000","2017",28138
"1504059","2017",29260
"1504109","2017",8316
"1504208","2017",271594
"1504307","2017",28679
"1504406","2017",27569
"1504422","2017",127858
"1504455","2017",30726
"1504505","2017",26897
"1504604","2017",30277
"1504703","2017",79825
"1504752","2017",15646
"1504802","2017",56466
"1504901","2017",39231
"1504950","2017",20789
"1504976","2017",16221
"1505007","2017",14942
"1505031","2017",25071
"1505064","2017",73802
"1505106","2017",50727
"1505205","2017",31619
"1505304","2017",71078
"1505403","2017",17356
"1505437","2017",31921
"1505486","2017",46383
"1505494","2017",7386
"1505502","2017",110026
"1505536","2017",202356
"1505551","2017",5341
"1505601","2017",7860
"1505635","2017",12632
"1505650","2017",30109
"1505700","2017",30219
"1505809","2017",60322
"1505908","2017",39991
"1506005","2017",29067
"1506104","2017",10534
"1506112","2017",13237
"1506138","2017",82464
"1506161","2017",17705
"1506187","2017",50925
"1506195","2017",49093
"1506203","2017",39569
"1506302","2017",23096
"1506351","2017",20492
"1506401","2017",9845
"1506500","2017",68836
"1506559","2017",19316
"1506583","2017",20849
"1506609","2017",24186
"1506708","2017",70764
"1506807","2017",296302
"1506906","2017",6526
"1507003","2017",30611
"1507102","2017",17563
"1507151","2017",24859
"1507201","2017",31123
"1507300","2017",124806
"1507409","2017",15454
"1507458","2017",24188
"1507466","2017",5970
"1507474","2017",22415
"1507508","2017",13616
"1507607","2017",57364
"1507706","2017",25904
"1507755","2017",5766
"1507805","2017",11357
"1507904","2017",24682
"1507953","2017",103321
"1507961","2017",11399
"1507979","2017",18257
"1508001","2017",61709
"1508035","2017",30108
"1508050","2017",18469
"1508084","2017",38508
"1508100","2017",110516
"1508126","2017",57525
"1508159","2017",44258
"1508209","2017",52216
"1508308","2017",59735
"1508357","2017",14719
"1508407","2017",43530
"1600055","2017",5111
"1600105","2017",8757
"1600154","2017",15125
"1600204","2017",10525
"1600212","2017",5637
"1600238","2017",7270
"1600253","2017",5172
"1600279","2017",47554
"1600303","2017",474706
"1600402","2017",20387
"1600501","2017",25514
"1600535","2017",20611
"1600550","2017",4779
"1600600","2017",115471
"1600709","2017",16112
"1600808","2017",14991
"1700251","2017",2571
"1700301","2017",6460
"1700350","2017",5527
"1700400","2017",7273
"1700707","2017",8516
"1701002","2017",9749
"1701051","2017",3423
"1701101","2017",4726
"1701309","2017",5865
"1701903","2017",7003
"1702000","2017",8692
"1702109","2017",175960
"1702158","2017",5645
"1702208","2017",35216
"1702307","2017",6756
"1702406","2017",10727
"1702554","2017",18089
"1702703","2017",3735
"1702901","2017",9776
"1703008","2017",10752
"1703057","2017",3500
"1703073","2017",4544
"1703107","2017",5643
"1703206","2017",4518
"1703305","2017",4700
"1703602","2017",2199
"1703701","2017",5499
"1703800","2017",11135
"1703826","2017",2276
"1703842","2017",9795
"1703867","2017",4296
"1703883","2017",2555
"1703891","2017",4055
"1703909","2017",5265
"1704105","2017",2866
"1704600","2017",1407
"1705102","2017",3364
"1705508","2017",34839
"1705557","2017",4874
"1705607","2017",4179
"1706001","2017",5529
"1706100","2017",7374
"1706258","2017",1708
"1706506","2017",5988
"1707009","2017",21738
"1707108","2017",6868
"1707207","2017",7286
"1707306","2017",4727
"1707405","2017",10793
"1707553","2017",3879
"1707652","2017",5352
"1707702","2017",8893
"1708205","2017",18684
"1708254","2017",2584
"1708304","2017",5153
"1709005","2017",12973
"1709302","2017",25642
"1709500","2017",85523
"1709807","2017",1955
"1710508","2017",7456
"1710706","2017",5980
"1710904","2017",3772
"1711100","2017",2465
"1711506","2017",3821
"1711803","2017",2229
"1711902","2017",12808
"1711951","2017",4191
"1712009","2017",3092
"1712157","2017",1875
"1712405","2017",3787
"1712454","2017",3038
"1712504","2017",5054
"1712702","2017",2614
"1712801","2017",3409
"1713205","2017",19055
"1713304","2017",13426
"1713601","2017",7770
"1713700","2017",2264
"1713809","2017",6535
"1713957","2017",3507
"1714203","2017",9312
"1714302","2017",4060
"1714880","2017",11715
"1715002","2017",4203
"1715101","2017",4267
"1715150","2017",2353
"1715259","2017",2697
"1715507","2017",1110
"1715705","2017",5859
"1715754","2017",7687
"1716109","2017",50360
"1716208","2017",10562
"1716307","2017",4853
"1716505","2017",13288
"1716604","2017",11591
"1716653","2017",5453
"1716703","2017",8409
"1717008","2017",4520
"1717206","2017",3044
"1717503","2017",7536
"1717800","2017",4645
"1717909","2017",7949
"1718006","2017",3102
"1718204","2017",52828
"1718303","2017",8365
"1718402","2017",3733
"1718451","2017",2650
"1718501","2017",4230
"1718550","2017",4601
"1718659","2017",2061
"1718709","2017",2810
"1718758","2017",6512
"1718808","2017",4579
"1718840","2017",3410
"1718865","2017",7402
"1718881","2017",3356
"1718899","2017",2343
"1718907","2017",4833
"1719004","2017",2825
"1720002","2017",2550
"1720101","2017",5231
"1720150","2017",1571
"1720200","2017",11906
"1720259","2017",3084
"1720309","2017",4749
"1720499","2017",4111
"1720655","2017",5399
"1720804","2017",9192
"1720853","2017",1941
"1720903","2017",16530
"1720937","2017",2130
"1720978","2017",2777
"1721000","2017",286787
"1721109","2017",7460
"1721208","2017",23119
"1721257","2017",1843
"1721307","2017",2574
"1722081","2017",11677
"1722107","2017",11683
"2100055","2017",111339
"2100105","2017",6486
"2100154","2017",12457
"2100204","2017",21673
"2100303","2017",26387
"2100402","2017",8070
"2100436","2017",26872
"2100477","2017",31312
"2100501","2017",11001
"2100550","2017",6895
"2100600","2017",41106
"2100709","2017",27352
"2100808","2017",15696
"2100832","2017",18374
"2100873","2017",15332
"2100907","2017",46074
"2100956","2017",32145
"2101004","2017",29388
"2101103","2017",11975
"2101202","2017",103359
"2101251","2017",17053
"2101301","2017",17435
"2101350","2017",5574
"2101400","2017",94779
"2101509","2017",18619
"2101608","2017",87135
"2101707","2017",62458
"2101731","2017",7422
"2101772","2017",11103
"2101806","2017",5528
"2101905","2017",20881
"2101939","2017",5973
"2101970","2017",9320
"2102002","2017",41120
"2102036","2017",34278
"2102077","2017",16214
"2102101","2017",36102
"2102150","2017",8696
"2102200","2017",28306
"2102309","2017",23495
"2102325","2017",71979
"2102358","2017",15180
"2102374","2017",8930
"2102408","2017",11019
"2102507","2017",19110
"2102556","2017",14219
"2102606","2017",19943
"2102705","2017",21759
"2102754","2017",10713
"2102804","2017",23803
"2102903","2017",23576
"2103000","2017",162657
"2103109","2017",10490
"2103125","2017",8615
"2103158","2017",13555
"2103174","2017",21565
"2103208","2017",78965
"2103257","2017",14539
"2103307","2017",120810
"2103406","2017",48756
"2103505","2017",40575
"2103554","2017",16192
"2103604","2017",64403
"2103703","2017",30706
"2103752","2017",12659
"2103802","2017",22912
"2103901","2017",11208
"2104008","2017",16653
"2104057","2017",42110
"2104073","2017",8372
"2104081","2017",10326
"2104099","2017",18997
"2104107","2017",12403
"2104206","2017",15262
"2104305","2017",11830
"2104404","2017",17586
"2104503","2017",10700
"2104552","2017",18316
"2104602","2017",16582
"2104628","2017",7708
"2104651","2017",9921
"2104677","2017",24991
"2104701","2017",6134
"2104800","2017",69232
"2104909","2017",11728
"2105005","2017",28509
"2105104","2017",26835
"2105153","2017",14147
"2105203","2017",11206
"2105302","2017",254569
"2105351","2017",16009
"2105401","2017",67726
"2105427","2017",25589
"2105450","2017",10221
"2105476","2017",16321
"2105500","2017",23042
"2105609","2017",15891
"2105658","2017",3237
"2105708","2017",49856
"2105807","2017",10672
"2105906","2017",16025
"2105922","2017",11048
"2105948","2017",8664
"2105963","2017",11286
"2105989","2017",7489
"2106003","2017",11695
"2106102","2017",12009
"2106201","2017",6867
"2106300","2017",19779
"2106326","2017",21293
"2106359","2017",7604
"2106375","2017",16366
"2106409","2017",16745
"2106508","2017",23091
"2106607","2017",33374
"2106631","2017",16908
"2106672","2017",8326
"2106706","2017",20613
"2106755","2017",28456
"2106805","2017",14744
"2106904","2017",33156
"2107001","2017",8889
"2107100","2017",19282
"2107209","2017",14489
"2107258","2017",5350
"2107308","2017",4586
"2107357","2017",20768
"2107407","2017",19206
"2107456","2017",14637
"2107506","2017",122420
"2107605","2017",19424
"2107704","2017",21116
"2107803","2017",34375
"2107902","2017",18839
"2108009","2017",19271
"2108058","2017",15937
"2108108","2017",20657
"2108207","2017",38365
"2108256","2017",25000
"2108306","2017",38144
"2108405","2017",14074
"2108454","2017",23019
"2108504","2017",32488
"2108603","2017",82374
"2108702","2017",20861
"2108801","2017",18413
"2108900","2017",17023
"2109007","2017",23760
"2109056","2017",5819
"2109106","2017",47239
"2109205","2017",12656
"2109239","2017",6968
"2109270","2017",18797
"2109304","2017",11474
"2109403","2017",15207
"2109452","2017",30863
"2109502","2017",19701
"2109551","2017",7691
"2109601","2017",42314
"2109700","2017",5568
"2109759","2017",7708
"2109809","2017",41891
"2109908","2017",88013
"2110005","2017",71576
"2110039","2017",24946
"2110104","2017",25334
"2110203","2017",37090
"2110237","2017",13395
"2110278","2017",15853
"2110302","2017",14222
"2110401","2017",18377
"2110500","2017",46039
"2110609","2017",28208
"2110658","2017",7291
"2110708","2017",33691
"2110807","2017",4453
"2110856","2017",11808
"2110906","2017",11976
"2111003","2017",20307
"2111029","2017",15450
"2111052","2017",10977
"2111078","2017",18345
"2111102","2017",25520
"2111201","2017",176418
"2111250","2017",7484
"2111300","2017",1091868
"2111409","2017",18247
"2111508","2017",40992
"2111532","2017",12511
"2111573","2017",4601
"2111607","2017",18680
"2111631","2017",4946
"2111672","2017",6704
"2111706","2017",20913
"2111722","2017",13949
"2111748","2017",11042
"2111763","2017",13877
"2111789","2017",11040
"2111805","2017",17851
"2111904","2017",10416
"2111953","2017",5571
"2112001","2017",8455
"2112100","2017",28635
"2112209","2017",167619
"2112233","2017",21749
"2112274","2017",5746
"2112308","2017",41342
"2112407","2017",35063
"2112456","2017",25533
"2112506","2017",58605
"2112605","2017",33038
"2112704","2017",56511
"2112803","2017",51738
"2112852","2017",13480
"2112902","2017",32267
"2113009","2017",30879
"2114007","2017",51084
"2200053","2017",6966
"2200103","2017",5062
"2200202","2017",17119
"2200251","2017",7526
"2200277","2017",4838
"2200301","2017",14070
"2200400","2017",39864
"2200459","2017",5326
"2200509","2017",17322
"2200608","2017",6684
"2200707","2017",9705
"2200806","2017",3114
"2200905","2017",5748
"2200954","2017",2511
"2201002","2017",4656
"2201051","2017",7717
"2201101","2017",11503
"2201150","2017",11375
"2201176","2017",3889
"2201200","2017",46291
"2201309","2017",3294
"2201408","2017",6925
"2201507","2017",26421
"2201556","2017",3947
"2201572","2017",3503
"2201606","2017",10037
"2201705","2017",5413
"2201739","2017",6106
"2201770","2017",6663
"2201804","2017",4428
"2201903","2017",24711
"2201919","2017",5535
"2201929","2017",5577
"2201945","2017",6300
"2201960","2017",8192
"2201988","2017",3823
"2202000","2017",19464
"2202026","2017",8108
"2202059","2017",10406
"2202075","2017",3497
"2202083","2017",7510
"2202091","2017",5684
"2202109","2017",5522
"2202117","2017",4957
"2202133","2017",5842
"2202174","2017",7154
"2202208","2017",46082
"2202251","2017",3892
"2202307","2017",20831
"2202406","2017",11229
"2202455","2017",4033
"2202505","2017",10729
"2202539","2017",5769
"2202554","2017",4982
"2202604","2017",19410
"2202653","2017",5330
"2202703","2017",27338
"2202711","2017",4812
"2202729","2017",6054
"2202737","2017",3953
"2202752","2017",6372
"2202778","2017",7536
"2202802","2017",4726
"2202851","2017",4608
"2202901","2017",26205
"2203008","2017",8154
"2203107","2017",10253
"2203206","2017",11190
"2203230","2017",4871
"2203255","2017",4367
"2203271","2017",5251
"2203305","2017",13595
"2203354","2017",6896
"2203404","2017",6790
"2203420","2017",4287
"2203453","2017",9404
"2203503","2017",14383
"2203602","2017",4834
"2203701","2017",39078
"2203750","2017",5220
"2203800","2017",4393
"2203859","2017",2518
"2203909","2017",58969
"2204006","2017",5264
"2204105","2017",4288
"2204154","2017",3128
"2204204","2017",9154
"2204303","2017",11432
"2204352","2017",5352
"2204402","2017",10522
"2204501","2017",10335
"2204550","2017",4489
"2204600","2017",3816
"2204659","2017",9268
"2204709","2017",15065
"2204808","2017",9649
"2204907","2017",8428
"2205003","2017",11343
"2205102","2017",10845
"2205151","2017",5656
"2205201","2017",18782
"2205250","2017",4430
"2205276","2017",4786
"2205300","2017",4384
"2205359","2017",2961
"2205409","2017",14123
"2205458","2017",5350
"2205508","2017",38550
"2205516","2017",5391
"2205524","2017",5534
"2205532","2017",4683
"2205540","2017",2796
"2205557","2017",8395
"2205565","2017",4582
"2205573","2017",6646
"2205581","2017",3996
"2205599","2017",5087
"2205607","2017",5217
"2205706","2017",29792
"2205805","2017",25082
"2205854","2017",8170
"2205904","2017",5266
"2205953","2017",8342
"2206001","2017",4478
"2206050","2017",6338
"2206100","2017",10759
"2206209","2017",33209
"2206308","2017",1228
"2206357","2017",6511
"2206407","2017",10409
"2206506","2017",7621
"2206605","2017",10448
"2206654","2017",4066
"2206670","2017",6684
"2206696","2017",8997
"2206704","2017",7231
"2206720","2017",8425
"2206753","2017",4786
"2206803","2017",8547
"2206902","2017",6466
"2206951","2017",2940
"2207009","2017",36432
"2207108","2017",2417
"2207207","2017",6758
"2207306","2017",4065
"2207355","2017",3333
"2207405","2017",4967
"2207504","2017",14295
"2207553","2017",3886
"2207603","2017",10613
"2207702","2017",150547
"2207751","2017",4500
"2207777","2017",6288
"2207793","2017",3975
"2207801","2017",20192
"2207850","2017",3623
"2207900","2017",38127
"2207934","2017",2495
"2207959","2017",4302
"2208007","2017",76928
"2208106","2017",11935
"2208205","2017",18125
"2208304","2017",28312
"2208403","2017",62733
"2208502","2017",12358
"2208551","2017",2664
"2208601","2017",3103
"2208650","2017",8842
"2208700","2017",8634
"2208809","2017",17698
"2208858","2017",4246
"2208874","2017",4403
"2208908","2017",7214
"2209005","2017",6331
"2209104","2017",6140
"2209153","2017",3952
"2209203","2017",6156
"2209302","2017",5761
"2209351","2017",4559
"2209377","2017",5175
"2209401","2017",6305
"2209450","2017",2125
"2209500","2017",3731
"2209559","2017",4377
"2209609","2017",2901
"2209658","2017",5657
"2209708","2017",6324
"2209757","2017",2988
"2209807","2017",4931
"2209856","2017",4534
"2209872","2017",5938
"2209906","2017",6050
"2209955","2017",4762
"2209971","2017",7847
"2210003","2017",20258
"2210052","2017",5260
"2210102","2017",3689
"2210201","2017",6602
"2210300","2017",6261
"2210359","2017",4501
"2210375","2017",2602
"2210383","2017",2413
"2210391","2017",2991
"2210409","2017",17395
"2210508","2017",14056
"2210607","2017",34109
"2210623","2017",3421
"2210631","2017",4224
"2210656","2017",9880
"2210706","2017",14398
"2210805","2017",12488
"2210904","2017",4500
"2210938","2017",6612
"2210953","2017",2870
"2210979","2017",2719
"2211001","2017",850198
"2211100","2017",43761
"2211209","2017",21188
"2211308","2017",20588
"2211357","2017",4873
"2211407","2017",4325
"2211506","2017",3029
"2211605","2017",2931
"2211704","2017",4390
"2300101","2017",11605
"2300150","2017",16543
"2300200","2017",62199
"2300309","2017",53572
"2300408","2017",17194
"2300507","2017",11459
"2300606","2017",7479
"2300705","2017",16976
"2300754","2017",42901
"2300804","2017",7278
"2300903","2017",14719
"2301000","2017",79128
"2301109","2017",73629
"2301208","2017",26269
"2301257","2017",10823
"2301307","2017",21398
"2301406","2017",11244
"2301505","2017",7777
"2301604","2017",23254
"2301703","2017",24496
"2301802","2017",6228
"2301851","2017",18027
"2301901","2017",59811
"2301950","2017",20978
"2302008","2017",22440
"2302057","2017",14880
"2302107","2017",35351
"2302206","2017",53110
"2302305","2017",32378
"2302404","2017",54049
"2302503","2017",48830
"2302602","2017",62985
"2302701","2017",27209
"2302800","2017",77514
"2302909","2017",17668
"2303006","2017",22320
"2303105","2017",18660
"2303204","2017",26892
"2303303","2017",18804
"2303402","2017",17631
"2303501","2017",71079
"2303600","2017",20451
"2303659","2017",10365
"2303709","2017",362223
"2303808","2017",25063
"2303907","2017",12952
"2303931","2017",13384
"2303956","2017",19197
"2304004","2017",23107
"2304103","2017",74426
"2304202","2017",130604
"2304236","2017",17874
"2304251","2017",23983
"2304269","2017",9521
"2304277","2017",7163
"2304285","2017",52667
"2304301","2017",18720
"2304350","2017",24047
"2304400","2017",2627482
"2304459","2017",16272
"2304509","2017",13669
"2304608","2017",6922
"2304657","2017",15307
"2304707","2017",54365
"2304806","2017",4425
"2304905","2017",11012
"2304954","2017",26331
"2305001","2017",39445
"2305100","2017",3547
"2305209","2017",20215
"2305233","2017",65928
"2305266","2017",13218
"2305308","2017",24825
"2305332","2017",12350
"2305357","2017",19685
"2305407","2017",67486
"2305506","2017",102614
"2305605","2017",25967
"2305654","2017",11499
"2305704","2017",12349
"2305803","2017",41576
"2305902","2017",37896
"2306009","2017",14125
"2306108","2017",23858
"2306207","2017",7738
"2306256","2017",39310
"2306306","2017",51945
"2306405","2017",127465
"2306504","2017",20014
"2306553","2017",41230
"2306603","2017",20675
"2306702","2017",17958
"2306801","2017",11295
"2306900","2017",34448
"2307007","2017",33740
"2307106","2017",27076
"2307205","2017",7847
"2307254","2017",19510
"2307304","2017",270383
"2307403","2017",24597
"2307502","2017",31335
"2307601","2017",58915
"2307635","2017",19800
"2307650","2017",224804
"2307700","2017",126486
"2307809","2017",26981
"2307908","2017",11082
"2308005","2017",38210
"2308104","2017",46548
"2308203","2017",14948
"2308302","2017",28231
"2308351","2017",13136
"2308377","2017",13583
"2308401","2017",35409
"2308500","2017",43735
"2308609","2017",17038
"2308708","2017",61548
"2308807","2017",8636
"2308906","2017",22222
"2309003","2017",14377
"2309102","2017",12831
"2309201","2017",15433
"2309300","2017",32035
"2309409","2017",28353
"2309458","2017",25394
"2309508","2017",21292
"2309607","2017",70911
"2309706","2017",82824
"2309805","2017",11960
"2309904","2017",6202
"2310001","2017",9285
"2310100","2017",13145
"2310209","2017",33894
"2310258","2017",32515
"2310308","2017",31137
"2310407","2017",11578
"2310506","2017",42841
"2310605","2017",8956
"2310704","2017",37077
"2310803","2017",16163
"2310852","2017",20644
"2310902","2017",16731
"2310951","2017",10784
"2311009","2017",12243
"2311108","2017",14921
"2311207","2017",10918
"2311231","2017",6356
"2311264","2017",20860
"2311306","2017",86605
"2311355","2017",14860
"2311405","2017",78658
"2311504","2017",21876
"2311603","2017",27441
"2311702","2017",18769
"2311801","2017",76475
"2311900","2017",15678
"2311959","2017",16331
"2312007","2017",32023
"2312106","2017",17489
"2312205","2017",43360
"2312304","2017",46648
"2312403","2017",48265
"2312502","2017",7621
"2312601","2017",12849
"2312700","2017",26447
"2312809","2017",7513
"2312908","2017",205529
"2313005","2017",18158
"2313104","2017",30489
"2313203","2017",25525
"2313252","2017",8852
"2313302","2017",58119
"2313351","2017",18902
"2313401","2017",74719
"2313500","2017",55207
"2313559","2017",15935
"2313609","2017",34332
"2313708","2017",7671
"2313757","2017",19679
"2313807","2017",21609
"2313906","2017",13677
"2313955","2017",18239
"2314003","2017",40440
"2314102","2017",60030
"2400109","2017",11333
"2400208","2017",58183
"2400307","2017",11211
"2400406","2017",3260
"2400505","2017",13827
"2400604","2017",4854
"2400703","2017",14365
"2400802","2017",11909
"2400901","2017",7237
"2401008","2017",36323
"2401107","2017",27401
"2401206","2017",14307
"2401305","2017",9768
"2401404","2017",9309
"2401453","2017",28085
"2401503","2017",4064
"2401602","2017",5527
"2401651","2017",2307
"2401701","2017",10254
"2401800","2017",12720
"2401859","2017",6624
"2401909","2017",3680
"2402006","2017",68222
"2402105","2017",11244
"2402204","2017",34267
"2402303","2017",20707
"2402402","2017",8188
"2402501","2017",10715
"2402600","2017",73849
"2402709","2017",11344
"2402808","2017",5593
"2402907","2017",4980
"2403004","2017",8147
"2403103","2017",45228
"2403202","2017",7190
"2403251","2017",254709
"2403301","2017",5666
"2403400","2017",6119
"2403509","2017",10702
"2403608","2017",28331
"2403707","2017",6052
"2403756","2017",3072
"2403806","2017",9262
"2403905","2017",2890
"2404002","2017",4180
"2404101","2017",2715
"2404200","2017",26068
"2404309","2017",13157
"2404408","2017",10386
"2404507","2017",15309
"2404606","2017",13714
"2404705","2017",15464
"2404804","2017",2251
"2404853","2017",7571
"2404903","2017",5930
"2405009","2017",9068
"2405108","2017",6942
"2405207","2017",5386
"2405306","2017",10096
"2405405","2017",5247
"2405504","2017",2663
"2405603","2017",14858
"2405702","2017",12579
"2405801","2017",35087
"2405900","2017",2695
"2406007","2017",6050
"2406106","2017",18530
"2406155","2017",3910
"2406205","2017",6793
"2406304","2017",7579
"2406403","2017",2771
"2406502","2017",15590
"2406601","2017",8269
"2406700","2017",11316
"2406809","2017",4822
"2406908","2017",4002
"2407005","2017",10211
"2407104","2017",80031
"2407203","2017",31859
"2407252","2017",4002
"2407302","2017",8492
"2407401","2017",8793
"2407500","2017",12223
"2407609","2017",4608
"2407708","2017",11503
"2407807","2017",22462
"2407906","2017",2178
"2408003","2017",295619
"2408102","2017",885180
"2408201","2017",27372
"2408300","2017",37695
"2408409","2017",4349
"2408508","2017",4882
"2408607","2017",4276
"2408706","2017",3859
"2408805","2017",5258
"2408904","2017",21669
"2408953","2017",10901
"2409100","2017",13099
"2409209","2017",3109
"2409308","2017",12844
"2409332","2017",5500
"2409407","2017",30452
"2409506","2017",3356
"2409605","2017",2532
"2409704","2017",6938
"2409803","2017",14954
"2409902","2017",15083
"2410009","2017",3836
"2410108","2017",15418
"2410207","2017",7909
"2410256","2017",6789
"2410306","2017",10099
"2410405","2017",9568
"2410504","2017",5115
"2410603","2017",3234
"2410702","2017",3566
"2410801","2017",4277
"2410900","2017",8075
"2411007","2017",4545
"2411056","2017",4100
"2411106","2017",3669
"2411205","2017",39667
"2411403","2017",13289
"2411429","2017",2701
"2411502","2017",24220
"2411601","2017",2846
"2411700","2017",4425
"2411809","2017",3617
"2411908","2017",4238
"2412005","2017",101492
"2412104","2017",6260
"2412203","2017",43995
"2412302","2017",13007
"2412401","2017",4643
"2412500","2017",23610
"2412559","2017",9606
"2412609","2017",17572
"2412708","2017",6139
"2412807","2017",8343
"2412906","2017",11223
"2413003","2017",6469
"2413102","2017",6188
"2413201","2017",4423
"2413300","2017",5870
"2413359","2017",11838
"2413409","2017",8175
"2413508","2017",6422
"2413557","2017",4841
"2413607","2017",3150
"2413706","2017",5528
"2413805","2017",2566
"2413904","2017",12428
"2414001","2017",15866
"2414100","2017",10814
"2414159","2017",5912
"2414209","2017",13895
"2414308","2017",2437
"2414407","2017",34043
"2414456","2017",3327
"2414506","2017",10781
"2414605","2017",14609
"2414704","2017",5554
"2414753","2017",4187
"2414803","2017",12371
"2414902","2017",1731
"2415008","2017",3173
"2500106","2017",10258
"2500205","2017",5562
"2500304","2017",28565
"2500403","2017",20689
"2500502","2017",14464
"2500536","2017",5499
"2500577","2017",2501
"2500601","2017",19579
"2500700","2017",17940
"2500734","2017",2246
"2500775","2017",8430
"2500809","2017",17003
"2500908","2017",13538
"2501005","2017",20418
"2501104","2017",22776
"2501153","2017",2126
"2501203","2017",6975
"2501302","2017",19154
"2501351","2017",3921
"2501401","2017",9070
"2501500","2017",21156
"2501534","2017",4925
"2501575","2017",8241
"2501609","2017",15421
"2501708","2017",5979
"2501807","2017",97010
"2501906","2017",17685
"2502003","2017",7347
"2502052","2017",3438
"2502102","2017",5349
